"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2017-11-25",0,FALSE,934484151289380864,FALSE,NA,NA,NA,NA,NA,0,FALSE,"Albitadu","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Momento Starbucks probando el Gingerbread Latte y el Fudge Hot Chocolate!! Mmmm deliciosos!! #Starbucks… https://t.co/5ezZs7Z97x",TRUE
"2017-11-25",0,FALSE,934482917002219520,FALSE,NA,NA,NA,NA,NA,0,FALSE,"toboldlyalienn","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","And no one apologized for our wait, no one so much as smiled at us. We go to this same @Starbucks EVERY Saturday an… https://t.co/HEkZfcfnu2",TRUE
"2017-11-25",0,FALSE,934482093672935424,FALSE,NA,NA,NA,NA,NA,0,FALSE,"popsugarnews","<a href=""http://www.onsugar.com"" rel=""nofollow"">OnSugar.com</a>","The PERFECT solution to the #Starbucks red cup controversy: porn? https://t.co/wLPzNjMWgF",FALSE
"2017-11-25",0,FALSE,934482076597981184,FALSE,1.44093,103.7895,NA,NA,NA,0,FALSE,"DonaldDucky","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#Starbucks's #Barista #Boy @ Ducky's Nest https://t.co/3usbmooBAd",FALSE
"2017-11-25",0,FALSE,934481842283188224,FALSE,NA,NA,NA,NA,NA,0,FALSE,"BryanGuldi","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Check out RARE #Starbucks #Michigan Keep On #Cruising Tumbler Pulled from Shelves! https://t.co/fi9SYWCVRR @eBay",FALSE
"2017-11-25",0,FALSE,934481828936847360,FALSE,NA,NA,NA,NA,NA,0,FALSE,"welcomebreak","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Who’s had their first mince pie of the year? We are loving #Starbucks finished with sweet snow! Available at your… https://t.co/HMhfF6ShyF",TRUE
"2017-11-25",0,FALSE,934481812742656000,FALSE,NA,NA,NA,NA,NA,0,FALSE,"BNnoblesville","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Starbucks bagged #coffee - Buy 1 Get 1 50% off <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+2615><U+FE0F> https://t.co/R2HLZTUCyX",FALSE
"2017-11-25",0,FALSE,934480259570896896,FALSE,NA,NA,NA,NA,NA,0,FALSE,"pinkladiestwo","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Road trip! Gotta have Block for treats and restaurant meals. It blocks absorption of 48% of sugar &amp; starch. 
Love i… https://t.co/MvVxBZ6KSP",TRUE
"2017-11-25",0,FALSE,934480001235324928,FALSE,NA,NA,NA,NA,NA,0,FALSE,"MykenzieMelo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Engagement pictures. Beyond in love. #engaged #engagmentpictures #starbucks https://t.co/d89XM83ggF",FALSE
"2017-11-25",2,FALSE,934479776022065152,FALSE,NA,NA,NA,NA,NA,0,FALSE,"Joshuamann123","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","So blessed for this coming Christmas #christmas #love #family #starbucks #coffee #ChristmasTree <ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+0082><ed><U+00A0><U+00BC><ed><U+00BE><U+0084> #Instagram https://t.co/voD76CBZYJ",FALSE
"2017-11-25",0,FALSE,934479733231968256,FALSE,NA,NA,NA,NA,NA,0,FALSE,"AbidGangat","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What's that? Avoiding tax? #taxavoidance #Starbucks #Costa #amazon #thehut #lewishamilton #Google #Facebook #apple… https://t.co/ZfMTxq9PH9",TRUE
"2017-11-25",0,FALSE,934479725245771776,FALSE,NA,NA,NA,NA,NA,0,FALSE,"JodelMikel","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Inspired by my friend @ScottPresler , I’m doing it again. I’m buying the drink for the car behind me while driving… https://t.co/Pz1SoRf9IK",TRUE
"2017-11-25",0,FALSE,934479367257907200,TRUE,NA,NA,NA,NA,NA,124,FALSE,"EngrToper","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TheOGJuke: Like this post if you are awake? Should I do a #Starbucks gift card giveaway? Also, I will be doing giveaways all the way un…",FALSE
"2017-11-25",0,FALSE,934478953347276800,FALSE,NA,NA,NA,NA,NA,0,FALSE,"katyraynation","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","After body pump comes a #keto breakfast of champions #starbucks #perfectketo #ketosis #keto… https://t.co/UL5tra3X3n",FALSE
"2017-11-25",1,FALSE,934477350292426752,FALSE,NA,NA,NA,NA,NA,0,FALSE,"rebexxaveith","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i dont care how this makes me look, so i am just gonna go on and say it. a cappucino should be drinkable moments after making it #starbucks.",FALSE
"2017-11-25",0,FALSE,934477091114020864,FALSE,NA,NA,NA,NA,NA,0,FALSE,"shibumiMC","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Does that make #Starbucks a key part of the #USA non existent health care system? https://t.co/hCgtBc04ni",FALSE
"2017-11-25",0,FALSE,934476263070228480,FALSE,NA,NA,NA,NA,NA,0,FALSE,"iamtausha","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I love the smell of #starbucks Holiday blend coffee beans <U+2764><U+FE0F> https://t.co/he0uNyDoMK",FALSE
"2017-11-25",0,FALSE,934475629612777472,FALSE,NA,NA,NA,NA,NA,0,FALSE,"veebing","<a href=""http://www.yelp.com/"" rel=""nofollow"">Yelp</a>","I'm a Regular at Starbucks on #Yelp!
PSL time! #PSL #starbucks https://t.co/HetL5QYoTX",FALSE
"2017-11-25",0,FALSE,934475617138982912,FALSE,NA,NA,NA,NA,NA,0,FALSE,"tweetsbynavina","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forget love, I fall in coffee. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><U+2615>
#coffee #starbucks #CoffeeAddict  
@StarbucksMY <U+2764><U+FE0F> https://t.co/GT8r0jGcDf",FALSE
"2017-11-25",0,FALSE,934475492962398208,FALSE,NA,NA,NA,NA,NA,0,FALSE,"ndurao","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#coffee #starbucks #frapuccino #coffetime #ehnois @ Starbucks Brasil https://t.co/WXFm2NVudK",FALSE
"2017-11-25",0,FALSE,934475080175730688,TRUE,NA,NA,NA,NA,NA,124,FALSE,"IbaBricks","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @TheOGJuke: Like this post if you are awake? Should I do a #Starbucks gift card giveaway? Also, I will be doing giveaways all the way un…",FALSE
"2017-11-25",0,FALSE,934474946646020096,TRUE,NA,NA,NA,NA,NA,2,FALSE,"mfuag96","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @XmaasPics: #Starbucks during #Christmas <U+2615><ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> https://t.co/yZcVQHtM2r",FALSE
"2017-11-25",0,FALSE,934474297300672512,FALSE,NA,NA,NA,NA,NA,0,FALSE,"TonyBoy956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Early birthday gift from #Starbucks<U+2615><U+FE0F><U+2615><U+FE0F> and #Chilis <ed><U+00A0><U+00BC><ed><U+00BD><U+00AE><ed><U+00A0><U+00BC><ed><U+00BD><U+00AE>, I’m feeling older already <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>... Reaching 43 this coming M… https://t.co/z0QOCUPAqu",TRUE
"2017-11-25",0,FALSE,934474203616727040,FALSE,NA,NA,NA,NA,NA,0,FALSE,"Makkbeezy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“IF” Anybody thinking of getting me a Christmas gift this year a $5 10 or $20 gift card from #Starbucks would be pe… https://t.co/hNE7TlWVvh",TRUE
"2017-11-25",1,FALSE,934473451687043072,FALSE,NA,NA,NA,NA,NA,0,FALSE,"CoolStuff2Get","<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","BigMouth Inc The Prescription Coffee Mug https://t.co/yDOV7ET34y #MorningCoffee #Coffee #DunkinDonuts #Starbucks https://t.co/pyxuQ9ViQs",FALSE
"2017-11-25",0,FALSE,934473016389586944,FALSE,NA,NA,NA,"Starbucks",30973,0,FALSE,"SweaterSipper","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Starbucks Send supplies 2 @kroger Waterville #531 in Ohio. No sleeves, nor grande, venti, or reusable cup lids!! P… https://t.co/PnW4bQihpJ",TRUE
"2017-11-25",0,FALSE,934472937075122176,FALSE,NA,NA,NA,NA,NA,0,FALSE,"billyoffgrid","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every #liberal I have ever met has been a catty, out of touch #Starbucks drinking soccer mom, with zero grip on rea… https://t.co/iTkBfFU1Pd",TRUE
"2017-11-25",0,FALSE,934472044887945216,FALSE,42.040215,-88.03361,NA,NA,NA,0,FALSE,"hooksy7","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My go to. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #starbucks #coffee #latte #basicbitch #morningcoffee @ Starbucks https://t.co/B8384PEPVT",FALSE
"2017-11-25",0,FALSE,934471940236103680,FALSE,NA,NA,NA,NA,NA,0,FALSE,"grootiam1978","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Everything Wrong With Starbucks https://t.co/qBuAsGzroL via @YouTube #BrandSins #California #Starbucks",FALSE
"2017-11-25",0,FALSE,934470552047247360,FALSE,NA,NA,NA,NA,NA,0,FALSE,"BuzzzChomp","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Grab yo morning #starbucks to catch up with us https://t.co/BtWJ7ILkUM -- Its #Fitness Entertainment #Vlog #LosAngeles #Art",FALSE
"2017-11-25",0,FALSE,934470322308485120,FALSE,NA,NA,933710840863252480,"ejpceocorner",906371244,0,FALSE,"ejpceocorner","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","why the picture of the bathroom though!? <ed><U+00A0><U+00BD><ed><U+00B8><U+0095> <ed><U+00A0><U+00BD><ed><U+00B8><U+00B6> @yelp  #starbucks",FALSE
